date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:02	651911/651911	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:02%20GMT	https://www.apple.com/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/iphone/index.html	(from )
21:57:02	171397/171397	---M-Z	200	added ('OK')	text/css	etag:W/%2229d85-19c016a64f9%22	https://www.apple.com/api-www/global-elements/global-header/v1/assets/globalheader.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/api-www/global-elements/global-header/v1/assets/globalheader.css	(from https://www.apple.com/iphone/)
21:57:03	54959/54959	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2018:57:04%20GMT	https://www.apple.com/ac/globalfooter/8/en_US/styles/ac-globalfooter.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/globalfooter/8/en_US/styles/ac-globalfooter.built.css	(from https://www.apple.com/iphone/)
21:57:04	416715/416715	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:03%20GMT	https://www.apple.com/am/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/am/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:04	406462/406462	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:03%20GMT	https://www.apple.com/az/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/az/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:04	586585/586585	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:03%20GMT	https://www.apple.com/ae-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ae-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:04	451117/451117	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:05%20GMT	https://www.apple.com/bh-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/bh-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:05	82918/82918	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2018:57:06%20GMT	https://www.apple.com/ac/localnav/9/styles/ac-localnav.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/localnav/9/styles/ac-localnav.built.css	(from https://www.apple.com/iphone/)
21:57:06	242887/242887	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:06%20GMT	https://www.apple.com/bw/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/bw/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:06	237970/237970	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:06%20GMT	https://www.apple.com/cf/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/cf/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:06	421438/421438	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:06%20GMT	https://www.apple.com/bh/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/bh/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:06	237944/237944	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:07%20GMT	https://www.apple.com/ci/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ci/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:07	12/12	---M-Z	200	added ('OK')	application/json	etag:%2213a329ab89423be9abfaed351355740c%22	https://www.apple.com/us/shop/mcm/product-price	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/mcm/product-price.json	(from https://www.apple.com/iphone/)
21:57:08	12/12	---M-Z	200	added ('OK')	application/json	etag:%2213a329ab89423be9abfaed351355740c%22	https://www.apple.com/us-edu/shop/mcm/product-price	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us-edu/shop/mcm/product-price.json	(from https://www.apple.com/iphone/)
21:57:09	298547/298547	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:10%20GMT	https://www.apple.com/co/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/co/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:09	237916/237916	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:10%20GMT	https://www.apple.com/cm/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/cm/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:09	471191/471191	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:10%20GMT	https://www.apple.com/ee/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ee/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:10	450421/450421	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:10%20GMT	https://www.apple.com/eg-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/eg-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:10	10/10	---M-Z	200	added ('OK')	application/json	etag:%225ed883b9ae6d9df5a21ec1ccef91a191%22	https://www.apple.com/us/shop/mcm/tradein-credit	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/mcm/tradein-credit.json	(from https://www.apple.com/iphone/)
21:57:11	406453/406453	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:12%20GMT	https://www.apple.com/ge/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ge/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:11	237915/237915	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:12%20GMT	https://www.apple.com/gn/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/gn/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:11	237951/237951	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:12%20GMT	https://www.apple.com/gq/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/gq/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:13	157766/157766	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202026%2000:55:27%20GMT	https://www.apple.com/v/iphone/home/ci/images/meta/iphone__cud4q04omsuq_og.png?202601261358	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/ci/images/meta/iphone__cud4q04omsuq_ogc80d.png	(from https://www.apple.com/iphone/)
21:57:13	242902/242902	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:14%20GMT	https://www.apple.com/gw/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/gw/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:13	420826/420826	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:14%20GMT	https://www.apple.com/eg/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/eg/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:14	0/-1	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/xc/iphone?cid=AOS_ASA	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/xc/iphonea246	(from https://www.apple.com/iphone/)
21:57:14	455007/455007	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:15%20GMT	https://www.apple.com/hr/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/hr/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:15	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/iphone?cid=AOS_ASA	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/iphonea246	(from https://www.apple.com/iphone/)
21:57:17	420618/420618	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:17%20GMT	https://www.apple.com/jo/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/jo/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:17	242878/242878	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:18%20GMT	https://www.apple.com/ke/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ke/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:17	450233/450233	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:18%20GMT	https://www.apple.com/jo-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/jo-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:17	651911/651911	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:18%20GMT	https://www.apple.com/iphone/?section-banner-soip-suerte	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/iphone/indexf793.html	(from https://www.apple.com/iphone/)
21:57:17	22124/22124	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Feb%202026%2018:57:18%20GMT	https://www.apple.com/wss/fonts?families=SF+Pro,v3|SF+Pro+Icons,v3	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/wss/fonts5144.css	(from https://www.apple.com/iphone/)
21:57:18	406462/406462	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:19%20GMT	https://www.apple.com/kg/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/kg/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:19	436939/436939	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:19%20GMT	https://www.apple.com/kw-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/kw-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:19	406462/406462	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:20%20GMT	https://www.apple.com/kz/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/kz/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:19	414741/414741	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:20%20GMT	https://www.apple.com/kw/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/kw/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:19	51282/51282	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Jan%202026%2000:23:14%20GMT	https://www.apple.com/v/ac/includes/campaigns-seasonal/vday-2026/a/built/styles/overview.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/ac/includes/campaigns-seasonal/vday-2026/a/built/styles/overview.built.css	(from https://www.apple.com/iphone/)
21:57:20	297525/297525	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:21%20GMT	https://www.apple.com/la/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/la/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:20	286060/286060	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:21%20GMT	https://www.apple.com/lae/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/lae/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:21	650187/650187	---M-Z	200	added ('OK')	text/css	date:Mon,%2026%20Jan%202026%2000:55:27%20GMT	https://www.apple.com/v/iphone/home/ci/built/styles/overview.built.css	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/ci/built/styles/overview.built.css	(from https://www.apple.com/iphone/)
21:57:22	280094/280094	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:22%20GMT	https://www.apple.com/li/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/li/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:22	469393/469393	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:22%20GMT	https://www.apple.com/lt/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/lt/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:22	553161/553161	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:23%20GMT	https://www.apple.com/lu/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/lu/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:23	73760/73760	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2026%20Jan%202026%2000:55:27%20GMT	https://www.apple.com/v/iphone/home/ci/built/scripts/overview/head.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/v/iphone/home/ci/built/scripts/overview/head.built.js	(from https://www.apple.com/iphone/)
21:57:24	477854/477854	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:23%20GMT	https://www.apple.com/lv/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/lv/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:24	237912/237912	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:25%20GMT	https://www.apple.com/ma/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ma/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:25	285362/285362	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:25%20GMT	https://www.apple.com/me/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/me/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:25	416715/416715	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:26%20GMT	https://www.apple.com/md/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/md/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:25	0/0	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/store	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/goto/store	(from https://www.apple.com/iphone/)
21:57:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/store	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/store	(from https://www.apple.com/iphone/)
21:57:27	669487/669487	---M-Z	200	added ('OK')	text/html	etag:%221627dafeb969b5630681d811c6d03f09%22	https://www.apple.com/store	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/store.html	(from https://www.apple.com/iphone/)
21:57:28	242510/242510	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:29%20GMT	https://www.apple.com/mk/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mk/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:28	237920/237920	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:29%20GMT	https://www.apple.com/mg/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mg/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:28	237904/237904	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:29%20GMT	https://www.apple.com/ml/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ml/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:29	432666/432666	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:29%20GMT	https://www.apple.com/mo/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mo/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:29	0/-1	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/buy_accessories	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/goto/buy_accessories	(from https://www.apple.com/iphone/)
21:57:30	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/buy_accessories	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/buy_accessories	(from https://www.apple.com/iphone/)
21:57:32	843687/843687	---M-Z	200	added ('OK')	text/html	etag:%229fcc19e5e1f5b8f8bdbe3145f7994c69%22	https://www.apple.com/shop/accessories/all	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/shop/accessories/all.html	(from https://www.apple.com/iphone/)
21:57:33	158363/158363	---M-Z	200	added ('OK')	text/html	etag:%2257eac62ab4b06325169a290e65977824%22	https://www.apple.com/us/search	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/search.html	(from https://www.apple.com/iphone/)
21:57:33	237914/237914	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:33%20GMT	https://www.apple.com/mu/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mu/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:33	285946/285946	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:33%20GMT	https://www.apple.com/mt/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mt/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:33	242893/242893	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:34%20GMT	https://www.apple.com/mz/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/mz/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:33	0/-1	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/bag	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/goto/bag	(from https://www.apple.com/iphone/)
21:57:34	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/bag	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/bag	(from https://www.apple.com/iphone/)
21:57:35	263033/263033	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:36%20GMT	https://www.apple.com/shop/bag	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/shop/bag.html	(from https://www.apple.com/iphone/)
21:57:36	243094/243094	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:37%20GMT	https://www.apple.com/ng/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ng/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:36	237905/237905	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:37%20GMT	https://www.apple.com/ne/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ne/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:36	450173/450173	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:37%20GMT	https://www.apple.com/om-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/om-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:38	163910/163910	---M--	200	added ('OK')	application/javascript	etag:W/%2228046-19c016a64f9%22	https://www.apple.com/api-www/global-elements/global-header/v1/assets/globalheader.umd.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/api-www/global-elements/global-header/v1/assets/globalheader.umd.js	(from https://www.apple.com/iphone/)
21:57:38	420516/420516	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:38%20GMT	https://www.apple.com/om/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/om/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:38	450885/450885	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:39%20GMT	https://www.apple.com/qa-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/qa-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:39	421241/421241	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:39%20GMT	https://www.apple.com/qa/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/qa/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:39	2006/2006	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2018:57:39%20GMT	https://www.apple.com/ac/includes/acmi-handler/scripts/acmi-head.built.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ac/includes/acmi-handler/scripts/acmi-head.built.js	(from https://www.apple.com/iphone/)
21:57:40	599896/599896	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:41%20GMT	https://www.apple.com/sa-ar/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/sa-ar/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:41	564353/564353	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:41%20GMT	https://www.apple.com/sa/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/sa/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:42	237917/237917	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:42%20GMT	https://www.apple.com/sn/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/sn/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:42	452448/452448	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:42%20GMT	https://www.apple.com/si/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/si/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:42	473396/473396	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:42%20GMT	https://www.apple.com/sk/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/sk/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:42	465753/465753	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2018:57:42%20GMT	https://www.apple.com/metrics/ac-analytics/2.28.1/scripts/ac-analytics.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/metrics/ac-analytics/2.28.1/scripts/ac-analytics.js	(from https://www.apple.com/iphone/)
21:57:43	111/111	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Feb%202026%2018:57:43%20GMT	https://www.apple.com/metrics/ac-analytics/2.28.1/scripts/auto-init.js	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/metrics/ac-analytics/2.28.1/scripts/auto-init.js	(from https://www.apple.com/iphone/)
21:57:44	237914/237914	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:44%20GMT	https://www.apple.com/tn/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/tn/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:44	406462/406462	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:44%20GMT	https://www.apple.com/tj/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/tj/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:44	406468/406468	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:44%20GMT	https://www.apple.com/tm/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/tm/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:45	242489/242489	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:45%20GMT	https://www.apple.com/ug/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/ug/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:45	0/-1	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/buy_iphone	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/goto/buy_iphone	(from https://www.apple.com/iphone/)
21:57:46	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/buy_iphone	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/buy_iphone	(from https://www.apple.com/iphone/)
21:57:48	586287/586287	---M-Z	200	added ('OK')	text/html	etag:%22472d1c5f4182b6d4f6640f1c57ab6c15%22	https://www.apple.com/shop/buy-iphone	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/shop/buy-iphone.html	(from https://www.apple.com/iphone/)
21:57:48	238122/238122	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:48%20GMT	https://www.apple.com/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/index.html	(from https://www.apple.com/iphone/)
21:57:48	406462/406462	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Feb%202026%2018:57:48%20GMT	https://www.apple.com/uz/iphone/	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/uz/iphone/index.html	(from https://www.apple.com/iphone/)
21:57:48	0/-1	---M--	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/trade_in	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/goto/trade_in	(from https://www.apple.com/iphone/)
21:57:49	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/trade_in	/Users/Mukira/apple-lipagas/apple-clone/www.apple.com/us/shop/go/trade_in	(from https://www.apple.com/iphone/)
